organisasjonsnummer,status,navn,hjemmeside,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,frivilligMvaRegistrertBeskrivelser,antallAnsatte,harRegistrertAntallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,sisteInnsendteAarsregnskap,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,postadresse_land,postadresse_landkode,postadresse_postnummer,postadresse_poststed,postadresse_adresse,postadresse_kommune,postadresse_kommunenummer,naeringskode1_kode,naeringskode1_beskrivelse,hjelpeenhetskode_kode,hjelpeenhetskode_beskrivelse,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,institusjonellSektorkode_kode,institusjonellSektorkode_beskrivelse,_links_self_href,naeringskode2_kode,naeringskode2_beskrivelse,naeringskode3_kode,naeringskode3_beskrivelse,slettedato,konkursdato,overordnetEnhet,_links_overordnetEnhet_href,underAvviklingDato
980390160,,STUBBAN VEL,,2010-11-25,True,['Utleier av bygg eller anlegg'],,False,1967-12-31,False,False,False,2009,False,False,False,Bokmål,,,"['Velforening.', 'Utleie av barnehage, drift av barnehage. Medlemsaktiviteter.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,7431,TRONDHEIM,"['Postboks 3656, Risvollan']",TRONDHEIM,5001,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,7036,TRONDHEIM,[],TRONDHEIM,5001,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/980390160,,,,,,,,,
989460293,,STENSRUD INVEST AS,,2006-02-14,False,,,False,2006-02-01,True,False,False,2022,False,False,False,Bokmål,2008-12-30,"['Eie og erverve aksjer og fast eiendom samt andre forretningsområder', 'som naturlig faller sammen med dette. Selskapet skal også kunne kjøpe', 'og selge biler.', ' ']","['Utleie av egen fast eiendom ellers kjøp, utvikling og salg av fast', 'eiendom kjøp og salg av biler.', ' ']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,7340,OPPDAL,['P.K.Gorseths veg 15'],OPPDAL,5021,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/989460293,,,,,,,,,
974341468,,RØRVIK IDRETTSLAG,www.rorvikil.no,1995-03-12,False,,23.0,True,1923-01-01,False,False,True,,False,False,False,Bokmål,1923-01-01,,['Idrettslag'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,7900,RØRVIK,"['Postboks 197, Sentrum']",NÆRØYSUND,5060,88.911,Barnehager,,,Norge,NO,7900,RØRVIK,['Nyvegen 2'],NÆRØYSUND,5060,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/974341468,93.190,Andre sportsaktiviteter,,,,,,,
912510379,,LIMI VELFORENING,,2013-11-21,False,,,False,1957-05-15,False,False,False,,False,False,False,Bokmål,,,['Velforening.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,3721,SKIEN,"['c/o Eva Lyholm Limi', 'Luksefjellvegen 276']",SKIEN,4003,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/912510379,,,,,,,,,
874237442,,HEIMDAL IDRETTSFORENING,www.heimdalif.no,1995-03-12,False,,,True,1995-03-12,False,False,True,,False,False,False,Bokmål,,,['Idrettsforening.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,7473,TRONDHEIM,['Postboks 104'],TRONDHEIM,5001,93.120,Idrettslag og -klubber,,,Norge,NO,7072,HEIMDAL,['Vestre Rosten 4'],TRONDHEIM,5001,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/874237442,,,,,,,,,
979251106,,HAGA SAMFUNDSHUS SA,,1997-11-10,False,,,False,1997-11-10,True,False,False,,False,False,False,Bokmål,2023-03-16,"['Virksomhet innen møte-, kontor og samlinglokaler. Foretaket kan også', 'drive annen virksomhet relatert til hovedformålet. Foretaket har til', 'formål å fremme medlemmenes interesser gjennom deres deltakelse i', 'virksomheten som leverandør av ovennevnte lokaler.']","['Samfunnshuset brukes av stedets foreninger, lag og private til', 'selskapelighet, fester og møter. I underetasjen drives barnehage.']",SA,Samvirkeforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/SA,Norge,NO,2150,ÅRNES,"['c/o Øivind Svendsen', 'Øvre Hagaveg 864']",NES,3228,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,1929,AULI,"['Haga', 'Hagaplassen 15']",NES,3228,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/979251106,,,,,,,,,
976993683,,TANANGER SOKN,www.tanangermenighet.no,1997-01-27,False,,38.0,True,,False,False,False,,False,False,False,Bokmål,,,['Sokn'],KIRK,Den norske kirke,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KIRK,Norge,NO,4098,TANANGER,['Postboks 120'],SOLA,1124,94.910,Religiøse organisasjoner,,,Norge,NO,4056,TANANGER,['Risavika Havnering 100'],SOLA,1124,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/976993683,,,,,,,,,
999214843,,VEGEN EIENDOM AS,,2012-12-20,False,,,False,2012-08-31,True,False,False,2022,False,False,False,Bokmål,2012-08-31,"['Utleie av eiendom, og annen økonomisk virksomhet.']","['Utleie av fast eiendom, og annen økonomisk virksomhet, samt gjøre seg', 'interessert i andre selskap med økonomisk formål.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,7120,LEKSVIK,['Lundaveien 7'],INDRE FOSEN,5054,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,7120,LEKSVIK,[],INDRE FOSEN,5054,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/999214843,,,,,,,,,
986104623,,STIFTELSEN GARDER GRENDESENTER,www.gardarheim.no,2003-10-28,False,,,True,2003-08-26,False,True,False,2022,False,False,False,Bokmål,,,"['Drift av kulturbygg (utleie til forsamlingslokale, skole, SFO og', 'barnehage).']",STI,Stiftelse,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/STI,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,1540,VESTBY,['Garder'],VESTBY,3216,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/986104623,,,,,,,,,
976986253,,NESODDEN SOKN,www.nesodden.kirken.no/,1997-01-27,False,,,False,,False,False,False,,False,False,False,Bokmål,,,['Sokn'],KIRK,Den norske kirke,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KIRK,,,,,,,,94.910,Religiøse organisasjoner,,,Norge,NO,1452,NESODDTANGEN,['Vestveien 51'],NESODDEN,3212,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/976986253,,,,,,,,,
914310148,,STEINKJERBYGG KF,www.steinkjerbygg.no,2014-10-25,True,,132.0,True,2014-09-17,True,False,False,,False,False,False,Bokmål,2018-06-20,"['Stå ansvarlig for eierskap, forvaltning, drift og vedlikehold av den', 'del av kommunens eksisterende og fremtidige bygningsmasse. Sørge for', 'at fellesskapets verdier beholdes for at hensiktsmessige bygg, boliger', 'og arealer stilles til rådighet for vedtatt kommunal', 'tjenesteproduksjon og kommunal boligtildeling. Være bidragsyter til å', 'realisere kommunestyrets målsetninger på det boligsosiale område og', 'øvrig boligpolitikk. Ivareta byggherrefunksjonen ved utbygging av', 'eiendommer som er tillagt foretaket.']","['Forestå eierskap, drift, forvaltning, vedlikehold og utleie av', 'kommunale boliger og øvrige kommunale eiendommer. Ivareta', 'byggherrefunksjon ved utbygging av kommunale bygg.']",KF,Kommunalt foretak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KF,Norge,NO,7709,STEINKJER,['Postboks 3050'],STEINKJER,5006,81.109,Andre kombinerte tjenester tilknyttet eiendomsdrift,,,Norge,NO,7713,STEINKJER,['Kongens gate 39'],STEINKJER,5006,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/914310148,,,,,,,840029212,https://data.brreg.no/enhetsregisteret/api/enheter/840029212,
979582773,,NORGES KVINNE OG FAMILIEFORBUND OPPDAL,,1998-12-12,False,,,False,1955-10-01,False,False,False,,False,False,False,Bokmål,,,"['Lagsmøter og studiearbeid. Som lokallag av N. Kvinne- og', 'familieforbund, se vedtekter.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,7340,OPPDAL,"['c/o Randi Helen Almskår', 'Mellomvegen 15A']",OPPDAL,5021,,,,,,,,,,,,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/979582773,,,,,,,,,
996834026,,SYLTERN GRENDELAG,,2011-04-18,False,,,False,2011-03-27,False,False,True,,False,False,False,Bokmål,,,"['Laget skal legge til rette for aktivitet og inkludering i grenda, og', 'fremme stedets sosiale forhold og fremme medlemmenes trivsel.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,8908,BRØNNØYSUND,['Kjølsøyveien 1'],BRØNNØY,1813,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/996834026,,,,,,,,,
969358085,,VEA TORGER DØDSBO,,1995-02-20,False,,,False,,False,False,False,,False,False,False,Bokmål,,,['Skogbruk.'],ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,02.200,Avvirkning,,,Norge,NO,2365,ÅSMARKA,[],RINGSAKER,3411,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/969358085,,,,,,,,,
998181712,,KJØLSDALEN MONTESSORISKULE SA,www.kjolsdalenmontessori.no,2012-04-07,False,,16.0,True,2012-03-07,True,False,False,2022,False,False,False,Nynorsk,2023-03-27,"['Drive frittståande privatskule i samsvar med privatskulelova. Skulen', 'skal drivast etter montessoripedagogikk og skal vere grunnskule frå 1.', 'til 10. trinn med skulefritidsordning.']",['Drive frittståande privatskule.'],SA,Samvirkeforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/SA,,,,,,,,85.201,Ordinær grunnskoleundervisning,,,Norge,NO,6776,KJØLSDALEN,['Daltunvegen 19'],STAD,4649,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/998181712,,,,,,,,,
917151229,,HOLMESTRAND KOMMUNE,www.holmestrand.kommune.no/,2016-05-11,True,['Utleier av bygg eller anlegg'],3286.0,True,,False,False,False,,False,False,False,Bokmål,,,"['Hof kommune 864951732 og Holmestrand kommune 838500382 skal slås', 'sammen fra 01.01.2018. Nytt kommunenavn blir 0715 Holmestrand kommune.']",KOMM,Kommune,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KOMM,Norge,NO,3081,HOLMESTRAND,['Postboks 312'],HOLMESTRAND,3903,84.110,Generell offentlig administrasjon,,,Norge,NO,3080,HOLMESTRAND,['Rådhusgaten 11'],HOLMESTRAND,3903,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/917151229,,,,,,,,,
971357932,,VOSS KFUK - KFUM,,1995-02-20,False,,,False,1891-12-31,False,False,True,,False,False,False,Nynorsk,,,['Barne- og ungdomsarbeid på kristent grunnlag.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,5702,VOSS,['Postboks 411'],VOSS,4621,88.911,Barnehager,,,Norge,NO,5700,VOSS,['Hestabakkvegen 1'],VOSS,4621,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/971357932,,,,,,,,,
974778807,,OSLO KOMMUNE BYDEL 13 ØSTENSJØ,www.bos.oslo.kommune.no,1997-10-29,True,,1971.0,True,1988-04-01,False,False,False,,False,False,False,Bokmål,,,['Offentlig virksomhet'],ORGL,Organisasjonsledd,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ORGL,Norge,NO,0621,OSLO,['Postboks 39 Bogerud'],OSLO,0301,84.120,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern",,,Norge,NO,0694,OSLO,['Olaf Helsets vei 6'],OSLO,0301,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/974778807,,,,,,,876819872,https://data.brreg.no/enhetsregisteret/api/enheter/876819872,
973055321,,WILHAVEN FAMILIEBARNEHAGE ANS,,1995-03-12,False,,,False,1994-12-31,True,False,False,,False,False,False,Bokmål,1994-12-31,['Drive barnehage.'],['Drive barnehage.'],ANS,Ansvarlig selskap med solidarisk ansvar,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ANS,,,,,,,,88.911,Barnehager,,,Norge,NO,5955,LINDÅS,[],ALVER,4631,2300,Personlige foretak,https://data.brreg.no/enhetsregisteret/api/enheter/973055321,,,,,,,,,
987213450,,URTEHAGEN EIENDOM AS,,2004-09-08,True,,,True,2004-08-19,True,False,False,2023,False,False,False,Bokmål,2012-06-25,"['Kjøp, salg, utvikling og utleie av fast eiendom, medvirke i andre', 'selskaper innen samme virksomhet. Drive utleie av - og videreformidle', 'arbeidskraft, samt alt som hører naturlig til dette.']","['Kjøp, salg, utvikling og utleie av fast eiendom, medvirke i andre', 'selskaper innen samme virksomhet. Drive utleie av - og videreformidle', 'arbeidskraft, samt alt som hører naturlig til dette.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0187,OSLO,['Norbygata 13'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/987213450,,,,,,,,,
938431744,,OSLO KATOLSKE BISPEDØMME,www.katolsk.no,1995-02-20,False,,173.0,True,1995-02-20,False,False,True,2022,False,False,False,Bokmål,,,['Trossamfunn.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,94.910,Religiøse organisasjoner,,,Norge,NO,0177,OSLO,['Akersveien 5'],OSLO,0301,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/938431744,55.900,Annen overnatting,,,,,,,
971322624,,VESTRE PORSGRUNN MENIGHETSHUS,,1995-02-20,False,,,False,1976-08-19,False,True,False,2022,False,False,False,Bokmål,,,"['Stiftelsens formål er å forvalte og benytte sine midler til', 'forkynnelse av Guds ord og til å fremme Guds rike.', ' ']",STI,Stiftelse,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/STI,,,,,,,,94.992,Fond/legater som støtter veldedige og allmennyttige formål,,,Norge,NO,3919,PORSGRUNN,['Kirkegata 25'],PORSGRUNN,4001,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/971322624,,,,,,,,,
971422777,,KLØFTA VEL,,1995-02-20,False,,,True,1919-03-12,False,False,True,,False,False,False,Bokmål,,,['Velforening.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,2041,KLØFTA,['Postboks 190'],ULLENSAKER,3209,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,2040,KLØFTA,['Kongsvingervegen 10'],ULLENSAKER,3209,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/971422777,,,,,,,,,
986775412,,GRESSVIK BMX-KLUBB,www.gressvik-bmx.com,2004-05-08,False,,,False,1986-06-01,False,False,True,,False,False,False,Bokmål,,,['Idrettslag.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,1620,GRESSVIK,['Postboks 172'],FREDRIKSTAD,3107,93.120,Idrettslag og -klubber,,,Norge,NO,1621,GRESSVIK,['Østkilen 1A'],FREDRIKSTAD,3107,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/986775412,,,,,,,,,
923609016,,EQUINOR ASA,www.equinor.com,1995-03-12,True,['Utleier av bygg eller anlegg'],20849.0,True,1972-09-18,True,False,False,2022,False,False,False,Bokmål,2023-05-10,"['Å utvikle, produsere og markedsføre ulike former for energi, avledede', 'produkter og tjenester, samt annen virksomhet. Virksomheten kan også', 'drives gjennom deltakelse i eller i samarbeid med andre selskaper.']","['Selv, eller gjennom deltakelse i eller sammen med andre selskaper å', 'utvikle, produsere og markedsføre ulike former for energi, avledede', 'produkter og tjenester, samt annen virksomhet. Utleie av bygg og', 'anlegg.']",ASA,Allmennaksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ASA,Norge,NO,4035,STAVANGER,['Postboks 8500'],STAVANGER,1103,06.100,Utvinning av råolje,,,Norge,NO,4035,STAVANGER,['Forusbeen 50'],STAVANGER,1103,1120,Statlig eide aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/923609016,06.200,Utvinning av naturgass,19.200,Produksjon av raffinerte petroleumsprodukter,,,,,
971341998,,KFUK-KFUM HAUGESUND,,1995-02-20,False,,,False,1995-02-20,False,False,True,,False,False,False,Bokmål,,,['Driver barne- og ungdomsarbeid på kristent grunnlag.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,5501,HAUGESUND,['Postboks 68'],HAUGESUND,1106,88.911,Barnehager,,,Norge,NO,5528,HAUGESUND,['Haraldsgata 70'],HAUGESUND,1106,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/971341998,,,,,,,,,
970145311,,OSLO KOMMUNE BYDEL 7 VESTRE AKER,www.bva.oslo.kommune.no,1995-03-12,True,,1437.0,True,1989-03-15,False,False,False,,False,False,False,Bokmål,,,['Bydel i Oslo kommune'],ORGL,Organisasjonsledd,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ORGL,,,,,,,,84.120,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern",,,Norge,NO,0754,OSLO,['Sørkedalsveien 150A'],OSLO,0301,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/970145311,,,,,,,876819872,https://data.brreg.no/enhetsregisteret/api/enheter/876819872,
971342366,,NORDBYGDENES UNGDOMSLAG,,1995-02-20,True,['Utleier av bygg eller anlegg'],17.0,True,1995-02-20,False,False,True,,False,False,False,Bokmål,,,"['Kafevirksomhet, salg av søndagsmiddag, i tillegg til barnehage.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,88.911,Barnehager,,,Norge,NO,5514,HAUGESUND,['Tittelsnesvegen 332B'],HAUGESUND,1106,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/971342366,,,,,,,,,
951757756,,CANA EIENDOM AS,,1995-02-19,False,,,True,1989-04-26,True,False,False,2022,False,False,False,Bokmål,2023-11-28,"['Etablering og drift av barnehage, investering i eiendom, deltagelse i', 'andre selskaper og alt som hertil hører.']","['Etablering og drift av barnehage og alt som hertil', 'hører.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,70.100,Hovedkontortjenester,Norge,NO,0353,OSLO,['Professor Dahls gate 29'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/951757756,,,,,,,,,
954644898,,JOHANNES FAALE,,1995-03-12,True,['Utleier av bygg eller anlegg'],,False,,True,False,False,,False,False,False,Bokmål,,,['Utleie av fast eiendom.'],ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,1363,HØVIK,['Ballerud alle 3'],BÆRUM,3201,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/954644898,,,,,,,,,
996980111,,SKOGTOPPEN 2 AS,,2011-05-31,False,,,False,2011-05-18,True,False,False,2022,False,False,False,Bokmål,2021-02-04,"['Eie, drifte og leie ut fast eiendom samt investere i aksjer i norske', 'selskaper, fortrinnsvis selskaper som driver barnehage.']","['Eie, drifte og leie ut fast eiendom samt investere i aksjer i norske', 'selskaper, fortrinnsvis selskaper som driver barnehage.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,68.209,Utleie av egen eller leid fast eiendom ellers,Norge,NO,3942,PORSGRUNN,['Saturnvegen 54'],PORSGRUNN,4001,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/996980111,,,,,,,,,
974780747,,BOLIGBYGG OSLO KF,www.boligbygg.no,1997-10-29,True,,190.0,True,1989-01-01,True,False,False,2005,False,False,False,Bokmål,2020-11-25,"['Foretaket skal være et sosialt virkemiddel for å fremskaffe boliger', 'til de målgrupper kommunen til enhver tid ønsker å tilgodese med', 'boliger. Foretaket skal eie og forvalte boliger på vegne av Oslo', 'kommune etter forretningsmessige prinsipper.']","['Boligbedriften forvalter og leier ut størsteparten av Oslo kommunes', 'boliger til de personer som Oslo kommune til enhver tid ønsker å', 'tilgodese med bolig.']",KF,Kommunalt foretak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KF,Norge,NO,0105,OSLO,['Postboks 493  Sentrum'],OSLO,0301,81.109,Andre kombinerte tjenester tilknyttet eiendomsdrift,,,Norge,NO,0167,OSLO,['Wergelandsveien 3'],OSLO,0301,1510,Kommunale foretak med ubegrenset ansvar,https://data.brreg.no/enhetsregisteret/api/enheter/974780747,,,,,,,958935420,https://data.brreg.no/enhetsregisteret/api/enheter/958935420,
971305576,,TØFTE METTE IRENE BERGSENG BONDEGÅRDSBARNEHAGE,,,,,,,,,,,,,,,,,,,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,,,,,,,,,,,,,,https://data.brreg.no/enhetsregisteret/api/enheter/971305576,,,,,2023-08-23,,,,
971198559,,BÆRUM KOMMUNE,,1995-02-20,True,['Utleier av bygg eller anlegg'],,False,1973-02-13,False,False,False,,False,False,False,Bokmål,,,[],OPMV,"Særskilt oppdelt enhet, jf. mval. § 2-2",https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/OPMV,Norge,NO,1304,SANDVIKA,"['Bærum kommune', 'Regnskapsenheten']",BÆRUM,3201,84.110,Generell offentlig administrasjon,,,Norge,NO,1338,SANDVIKA,['Arnold Haukelands plass 10'],BÆRUM,3201,,,https://data.brreg.no/enhetsregisteret/api/enheter/971198559,,,,,,,,,
985627894,,HVITSTEN VEL,www.hvitstenvel.no,2009-03-07,True,,,False,1900-12-31,False,False,True,,False,False,False,Bokmål,,,"['Fremme trivsels, hygge og økonomisk velferd og fremgang for beboerne', 'innen Hvitsten og de mærmeste boende på Strand-, Sekkebekk- Vestre', 'Lysdal. og Ramme gårds grunn, og i det hele vise interesse både for', 'deres private og almenes beste.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,1545,HVITSTEN,['Thomas Olsens vei 32'],VESTBY,3216,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/985627894,,,,,,,,,
